"","x","y","taxon","mean","sd","proj"
"39827",1229000,422000,"Hickory",NA,NA,NA
"39828",1237000,422000,"Hickory",0.149232,0.149232,NA
"39829",1245000,422000,"Hickory",0.1546788,0.1546788,NA
"39830",1253000,422000,"Hickory",0.1689052,0.1689052,NA
"39831",1261000,422000,"Hickory",0.180622,0.180622,NA
"39832",1269000,422000,"Hickory",0.1695312,0.1695312,NA
"39833",1277000,422000,"Hickory",0.1750304,0.1750304,NA
"39834",1285000,422000,"Hickory",0.1668424,0.1668424,NA
"39835",1293000,422000,"Hickory",0.1682756,0.1682756,NA
"39836",1301000,422000,"Hickory",0.1678208,0.1678208,NA
"39837",1309000,422000,"Hickory",0.1477372,0.1477372,NA
"39838",1317000,422000,"Hickory",0.1337956,0.1337956,NA
"39839",1325000,422000,"Hickory",0.0899988,0.0899988,NA
"39840",1333000,422000,"Hickory",0.1119984,0.1119984,NA
"39841",1341000,422000,"Hickory",0.117038,0.117038,NA
"39842",1349000,422000,"Hickory",0.0901404,0.0901404,NA
"39843",1357000,422000,"Hickory",0.0897648,0.0897648,NA
"39844",1365000,422000,"Hickory",0.13198,0.13198,NA
"39845",1373000,422000,"Hickory",0.1388116,0.1388116,NA
"39846",1381000,422000,"Hickory",0.0800508,0.0800508,NA
"39847",1389000,422000,"Hickory",0.05803,0.05803,NA
"39848",1397000,422000,"Hickory",0.1172188,0.1172188,NA
"39849",1405000,422000,"Hickory",0.0923676,0.0923676,NA
"39850",1413000,422000,"Hickory",0.0906804,0.0906804,NA
"39851",1421000,422000,"Hickory",0.0809808,0.0809808,NA
"39852",1429000,422000,"Hickory",0.0765956,0.0765956,NA
"39853",1437000,422000,"Hickory",0.0509424,0.0509424,NA
"39854",1445000,422000,"Hickory",0.098444,0.098444,NA
"39855",1453000,422000,"Hickory",0.1078368,0.1078368,NA
"39856",1461000,422000,"Hickory",0.1090836,0.1090836,NA
"39857",1469000,422000,"Hickory",0.1057408,0.1057408,NA
"39858",1477000,422000,"Hickory",0.1081948,0.1081948,NA
"39859",1485000,422000,"Hickory",0.0734356,0.0734356,NA
"39860",1493000,422000,"Hickory",0.0742276,0.0742276,NA
"39861",1501000,422000,"Hickory",0.1009072,0.1009072,NA
"39862",1509000,422000,"Hickory",0.1170116,0.1170116,NA
"39863",1517000,422000,"Hickory",0.1203192,0.1203192,NA
"39864",1525000,422000,"Hickory",0.1736624,0.1736624,NA
"39865",1533000,422000,"Hickory",0.2438024,0.2438024,NA
"39866",1541000,422000,"Hickory",0.2507664,0.2507664,NA
"39867",1549000,422000,"Hickory",0.2152288,0.2152288,NA
"39868",1557000,422000,"Hickory",0.1949316,0.1949316,NA
"39869",1565000,422000,"Hickory",0.2048204,0.2048204,NA
"39870",1573000,422000,"Hickory",0.1648032,0.1648032,NA
"39871",1581000,422000,"Hickory",0.1925752,0.1925752,NA
"39872",1589000,422000,"Hickory",0.1916476,0.1916476,NA
"39873",1597000,422000,"Hickory",0.197832,0.197832,NA
"39874",1605000,422000,"Hickory",0.2149244,0.2149244,NA
"39875",1613000,422000,"Hickory",0.2258448,0.2258448,NA
"39876",1621000,422000,"Hickory",0.228416,0.228416,NA
"39877",1629000,422000,"Hickory",0.23405,0.23405,NA
"39878",1637000,422000,"Hickory",0.202568,0.202568,NA
"39879",1645000,422000,"Hickory",0.1679332,0.1679332,NA
"39880",1653000,422000,"Hickory",0.1247388,0.1247388,NA
"39881",1661000,422000,"Hickory",0.1195432,0.1195432,NA
"39882",1669000,422000,"Hickory",0.13105,0.13105,NA
"39883",1677000,422000,"Hickory",0.1335616,0.1335616,NA
"39884",1685000,422000,"Hickory",0.1245064,0.1245064,NA
"39885",1693000,422000,"Hickory",0.1144864,0.1144864,NA
"39886",1701000,422000,"Hickory",0.1070412,0.1070412,NA
"39887",1709000,422000,"Hickory",0.0920868,0.0920868,NA
"39888",1717000,422000,"Hickory",0.0974548,0.0974548,NA
"39889",1725000,422000,"Hickory",0.1006396,0.1006396,NA
"39890",1733000,422000,"Hickory",0.101904,0.101904,NA
"39891",1741000,422000,"Hickory",0.0888996,0.0888996,NA
"39892",1749000,422000,"Hickory",0.0574464,0.0574464,NA
"39893",1757000,422000,"Hickory",0.0642812,0.0642812,NA
"39894",1765000,422000,"Hickory",0.0484096,0.0484096,NA
"39895",1773000,422000,"Hickory",0.0365988,0.0365988,NA
"39896",1781000,422000,"Hickory",NA,NA,NA
"39897",1789000,422000,"Hickory",NA,NA,NA
"39898",1797000,422000,"Hickory",NA,NA,NA
"39899",1805000,422000,"Hickory",NA,NA,NA
"39900",1813000,422000,"Hickory",NA,NA,NA
"39901",1821000,422000,"Hickory",NA,NA,NA
"39902",1829000,422000,"Hickory",NA,NA,NA
"39903",1837000,422000,"Hickory",NA,NA,NA
"39904",1845000,422000,"Hickory",NA,NA,NA
"39905",1853000,422000,"Hickory",NA,NA,NA
"39906",1861000,422000,"Hickory",NA,NA,NA
"39907",1869000,422000,"Hickory",NA,NA,NA
"39908",1877000,422000,"Hickory",NA,NA,NA
"39909",1885000,422000,"Hickory",NA,NA,NA
"39910",1893000,422000,"Hickory",NA,NA,NA
"39911",1901000,422000,"Hickory",NA,NA,NA
"39912",1909000,422000,"Hickory",NA,NA,NA
"39913",1917000,422000,"Hickory",NA,NA,NA
"39914",1925000,422000,"Hickory",NA,NA,NA
"39915",1933000,422000,"Hickory",NA,NA,NA
"39916",1941000,422000,"Hickory",NA,NA,NA
"39917",1949000,422000,"Hickory",NA,NA,NA
"39918",1957000,422000,"Hickory",NA,NA,NA
"39919",1965000,422000,"Hickory",NA,NA,NA
"39920",1973000,422000,"Hickory",NA,NA,NA
"39921",1981000,422000,"Hickory",NA,NA,NA
"39922",1989000,422000,"Hickory",NA,NA,NA
"39923",1997000,422000,"Hickory",NA,NA,NA
"39924",2005000,422000,"Hickory",NA,NA,NA
"39925",2013000,422000,"Hickory",NA,NA,NA
"39926",2021000,422000,"Hickory",NA,NA,NA
"39927",2029000,422000,"Hickory",NA,NA,NA
"39928",2037000,422000,"Hickory",NA,NA,NA
"39929",2045000,422000,"Hickory",NA,NA,NA
"39930",2053000,422000,"Hickory",NA,NA,NA
"39931",2061000,422000,"Hickory",NA,NA,NA
"39932",2069000,422000,"Hickory",NA,NA,NA
"39933",2077000,422000,"Hickory",NA,NA,NA
"39934",2085000,422000,"Hickory",NA,NA,NA
"39935",2093000,422000,"Hickory",NA,NA,NA
"39936",2101000,422000,"Hickory",NA,NA,NA
"39937",2109000,422000,"Hickory",NA,NA,NA
"39938",2117000,422000,"Hickory",NA,NA,NA
"39939",2125000,422000,"Hickory",NA,NA,NA
"39940",2133000,422000,"Hickory",NA,NA,NA
"39941",2141000,422000,"Hickory",NA,NA,NA
"39942",2149000,422000,"Hickory",NA,NA,NA
"39943",2157000,422000,"Hickory",NA,NA,NA
"39944",2165000,422000,"Hickory",NA,NA,NA
"39945",2173000,422000,"Hickory",NA,NA,NA
"39946",2181000,422000,"Hickory",NA,NA,NA
"39947",2189000,422000,"Hickory",NA,NA,NA
"39948",2197000,422000,"Hickory",NA,NA,NA
"39949",2205000,422000,"Hickory",NA,NA,NA
"39950",2213000,422000,"Hickory",NA,NA,NA
"39951",2221000,422000,"Hickory",NA,NA,NA
"39952",2229000,422000,"Hickory",NA,NA,NA
"39953",2237000,422000,"Hickory",NA,NA,NA
"39954",2245000,422000,"Hickory",NA,NA,NA
"39955",2253000,422000,"Hickory",NA,NA,NA
"39956",2261000,422000,"Hickory",NA,NA,NA
"39957",2269000,422000,"Hickory",NA,NA,NA
"39958",2277000,422000,"Hickory",NA,NA,NA
"39959",2285000,422000,"Hickory",NA,NA,NA
"39960",2293000,422000,"Hickory",NA,NA,NA
"39961",-67000,414000,"Hickory",NA,NA,NA
"39962",-59000,414000,"Hickory",NA,NA,NA
"39963",-51000,414000,"Hickory",NA,NA,NA
"39964",-43000,414000,"Hickory",NA,NA,NA
"39965",-35000,414000,"Hickory",NA,NA,NA
"39966",-27000,414000,"Hickory",NA,NA,NA
"39967",-19000,414000,"Hickory",NA,NA,NA
"39968",-11000,414000,"Hickory",NA,NA,NA
"39969",-3000,414000,"Hickory",NA,NA,NA
"39970",5000,414000,"Hickory",NA,NA,NA
"39971",13000,414000,"Hickory",NA,NA,NA
"39972",21000,414000,"Hickory",NA,NA,NA
"39973",29000,414000,"Hickory",NA,NA,NA
"39974",37000,414000,"Hickory",NA,NA,NA
"39975",45000,414000,"Hickory",NA,NA,NA
"39976",53000,414000,"Hickory",NA,NA,NA
"39977",61000,414000,"Hickory",NA,NA,NA
"39978",69000,414000,"Hickory",NA,NA,NA
"39979",77000,414000,"Hickory",NA,NA,NA
"39980",85000,414000,"Hickory",NA,NA,NA
"39981",93000,414000,"Hickory",NA,NA,NA
"39982",101000,414000,"Hickory",NA,NA,NA
"39983",109000,414000,"Hickory",NA,NA,NA
"39984",117000,414000,"Hickory",NA,NA,NA
"39985",125000,414000,"Hickory",NA,NA,NA
"39986",133000,414000,"Hickory",NA,NA,NA
"39987",141000,414000,"Hickory",NA,NA,NA
"39988",149000,414000,"Hickory",NA,NA,NA
"39989",157000,414000,"Hickory",NA,NA,NA
"39990",165000,414000,"Hickory",NA,NA,NA
"39991",173000,414000,"Hickory",NA,NA,NA
"39992",181000,414000,"Hickory",NA,NA,NA
"39993",189000,414000,"Hickory",NA,NA,NA
"39994",197000,414000,"Hickory",NA,NA,NA
"39995",205000,414000,"Hickory",NA,NA,NA
"39996",213000,414000,"Hickory",NA,NA,NA
"39997",221000,414000,"Hickory",NA,NA,NA
"39998",229000,414000,"Hickory",NA,NA,NA
"39999",237000,414000,"Hickory",NA,NA,NA
"40000",245000,414000,"Hickory",NA,NA,NA
"40001",253000,414000,"Hickory",NA,NA,NA
"40002",261000,414000,"Hickory",NA,NA,NA
"40003",269000,414000,"Hickory",NA,NA,NA
"40004",277000,414000,"Hickory",NA,NA,NA
"40005",285000,414000,"Hickory",NA,NA,NA
"40006",293000,414000,"Hickory",NA,NA,NA
"40007",301000,414000,"Hickory",0.1811212,0.1811212,NA
"40008",309000,414000,"Hickory",0.1964308,0.1964308,NA
"40009",317000,414000,"Hickory",0.2013076,0.2013076,NA
"40010",325000,414000,"Hickory",0.207462,0.207462,NA
"40011",333000,414000,"Hickory",0.2054436,0.2054436,NA
"40012",341000,414000,"Hickory",0.2193452,0.2193452,NA
"40013",349000,414000,"Hickory",0.2341076,0.2341076,NA
"40014",357000,414000,"Hickory",0.2206288,0.2206288,NA
"40015",365000,414000,"Hickory",0.2217164,0.2217164,NA
"40016",373000,414000,"Hickory",0.2193132,0.2193132,NA
"40017",381000,414000,"Hickory",0.21331,0.21331,NA
"40018",389000,414000,"Hickory",0.1979328,0.1979328,NA
"40019",397000,414000,"Hickory",0.1925928,0.1925928,NA
"40020",405000,414000,"Hickory",0.162632,0.162632,NA
"40021",413000,414000,"Hickory",0.1114052,0.1114052,NA
"40022",421000,414000,"Hickory",0.1630224,0.1630224,NA
"40023",429000,414000,"Hickory",0.1613712,0.1613712,NA
"40024",437000,414000,"Hickory",0.1872568,0.1872568,NA
"40025",445000,414000,"Hickory",0.1629472,0.1629472,NA
"40026",453000,414000,"Hickory",0.1612768,0.1612768,NA
"40027",461000,414000,"Hickory",0.1784608,0.1784608,NA
"40028",469000,414000,"Hickory",0.1578008,0.1578008,NA
"40029",477000,414000,"Hickory",0.1529884,0.1529884,NA
"40030",485000,414000,"Hickory",0.11549,0.11549,NA
"40031",493000,414000,"Hickory",0.127922,0.127922,NA
"40032",501000,414000,"Hickory",0.1421396,0.1421396,NA
"40033",509000,414000,"Hickory",0.1467208,0.1467208,NA
"40034",517000,414000,"Hickory",0.1559568,0.1559568,NA
"40035",525000,414000,"Hickory",0.1522284,0.1522284,NA
"40036",533000,414000,"Hickory",0.1542648,0.1542648,NA
"40037",541000,414000,"Hickory",0.1601144,0.1601144,NA
"40038",549000,414000,"Hickory",0.113536,0.113536,NA
"40039",557000,414000,"Hickory",0.1916208,0.1916208,NA
"40040",565000,414000,"Hickory",0.2175908,0.2175908,NA
"40041",573000,414000,"Hickory",0.2238116,0.2238116,NA
"40042",581000,414000,"Hickory",0.2560024,0.2560024,NA
"40043",589000,414000,"Hickory",0.258956,0.258956,NA
"40044",597000,414000,"Hickory",0.2721268,0.2721268,NA
"40045",605000,414000,"Hickory",0.2778988,0.2778988,NA
"40046",613000,414000,"Hickory",0.28624,0.28624,NA
"40047",621000,414000,"Hickory",0.2660856,0.2660856,NA
"40048",629000,414000,"Hickory",0.2211612,0.2211612,NA
"40049",637000,414000,"Hickory",0.19643,0.19643,NA
"40050",645000,414000,"Hickory",0.17175,0.17175,NA
"40051",653000,414000,"Hickory",0.1611512,0.1611512,NA
"40052",661000,414000,"Hickory",0.1746044,0.1746044,NA
"40053",669000,414000,"Hickory",0.1850428,0.1850428,NA
"40054",677000,414000,"Hickory",0.1966896,0.1966896,NA
"40055",685000,414000,"Hickory",0.21045,0.21045,NA
"40056",693000,414000,"Hickory",0.2160312,0.2160312,NA
"40057",701000,414000,"Hickory",0.2902508,0.2902508,NA
"40058",709000,414000,"Hickory",0.2181448,0.2181448,NA
"40059",717000,414000,"Hickory",0.1642904,0.1642904,NA
"40060",725000,414000,"Hickory",0.1524232,0.1524232,NA
"40061",733000,414000,"Hickory",0.1190356,0.1190356,NA
"40062",741000,414000,"Hickory",0.120124,0.120124,NA
"40063",749000,414000,"Hickory",0.123422,0.123422,NA
"40064",757000,414000,"Hickory",0.0699876,0.0699876,NA
"40065",765000,414000,"Hickory",0.0540148,0.0540148,NA
"40066",773000,414000,"Hickory",0.0434972,0.0434972,NA
"40067",781000,414000,"Hickory",0.047818,0.047818,NA
"40068",789000,414000,"Hickory",0.0478256,0.0478256,NA
"40069",797000,414000,"Hickory",0.05854,0.05854,NA
"40070",805000,414000,"Hickory",0.080154,0.080154,NA
"40071",813000,414000,"Hickory",0.084064,0.084064,NA
"40072",821000,414000,"Hickory",0.1145468,0.1145468,NA
"40073",829000,414000,"Hickory",0.1042584,0.1042584,NA
"40074",837000,414000,"Hickory",0.0987824,0.0987824,NA
"40075",845000,414000,"Hickory",0.083362,0.083362,NA
"40076",853000,414000,"Hickory",0.0821184,0.0821184,NA
"40077",861000,414000,"Hickory",0.0865564,0.0865564,NA
"40078",869000,414000,"Hickory",0.2136008,0.2136008,NA
"40079",877000,414000,"Hickory",0.1632628,0.1632628,NA
"40080",885000,414000,"Hickory",0.107884,0.107884,NA
"40081",893000,414000,"Hickory",0.095108,0.095108,NA
"40082",901000,414000,"Hickory",0.148868,0.148868,NA
"40083",909000,414000,"Hickory",0.1316308,0.1316308,NA
"40084",917000,414000,"Hickory",0.1189572,0.1189572,NA
"40085",925000,414000,"Hickory",0.0924708,0.0924708,NA
"40086",933000,414000,"Hickory",0.0923632,0.0923632,NA
"40087",941000,414000,"Hickory",0.1186588,0.1186588,NA
"40088",949000,414000,"Hickory",0.1580908,0.1580908,NA
"40089",957000,414000,"Hickory",0.1356792,0.1356792,NA
"40090",965000,414000,"Hickory",0.2031772,0.2031772,NA
"40091",973000,414000,"Hickory",0.0522116,0.0522116,NA
"40092",981000,414000,"Hickory",0.0819924,0.0819924,NA
"40093",989000,414000,"Hickory",0.1113864,0.1113864,NA
"40094",997000,414000,"Hickory",0.1021488,0.1021488,NA
"40095",1005000,414000,"Hickory",0.0780708,0.0780708,NA
"40096",1013000,414000,"Hickory",0.1032668,0.1032668,NA
"40097",1021000,414000,"Hickory",0.0703276,0.0703276,NA
"40098",1029000,414000,"Hickory",0.0418592,0.0418592,NA
"40099",1037000,414000,"Hickory",0.0196764,0.0196764,NA
"40100",1045000,414000,"Hickory",0.0269,0.0269,NA
"40101",1053000,414000,"Hickory",0.0472972,0.0472972,NA
"40102",1061000,414000,"Hickory",0.0654124,0.0654124,NA
"40103",1069000,414000,"Hickory",0.0810776,0.0810776,NA
"40104",1077000,414000,"Hickory",0.0842176,0.0842176,NA
"40105",1085000,414000,"Hickory",0.0940316,0.0940316,NA
"40106",1093000,414000,"Hickory",0.1041836,0.1041836,NA
"40107",1101000,414000,"Hickory",0.1042612,0.1042612,NA
"40108",1109000,414000,"Hickory",0.1140644,0.1140644,NA
"40109",1117000,414000,"Hickory",0.1086424,0.1086424,NA
"40110",1125000,414000,"Hickory",0.1042756,0.1042756,NA
"40111",1133000,414000,"Hickory",0.0996568,0.0996568,NA
"40112",1141000,414000,"Hickory",0.1234888,0.1234888,NA
"40113",1149000,414000,"Hickory",0.1308592,0.1308592,NA
"40114",1157000,414000,"Hickory",0.1724384,0.1724384,NA
"40115",1165000,414000,"Hickory",0.1533668,0.1533668,NA
"40116",1173000,414000,"Hickory",0.14471,0.14471,NA
"40117",1181000,414000,"Hickory",0.1257344,0.1257344,NA
"40118",1189000,414000,"Hickory",0.1275408,0.1275408,NA
"40119",1197000,414000,"Hickory",0.1218368,0.1218368,NA
"40120",1205000,414000,"Hickory",0.1244168,0.1244168,NA
"40121",1213000,414000,"Hickory",0.1252652,0.1252652,NA
"40122",1221000,414000,"Hickory",0.133664,0.133664,NA
"40123",1229000,414000,"Hickory",NA,NA,NA
"40124",1237000,414000,"Hickory",0.149976,0.149976,NA
"40125",1245000,414000,"Hickory",0.1613696,0.1613696,NA
"40126",1253000,414000,"Hickory",0.1480252,0.1480252,NA
"40127",1261000,414000,"Hickory",0.16397,0.16397,NA
"40128",1269000,414000,"Hickory",0.1641716,0.1641716,NA
"40129",1277000,414000,"Hickory",0.1614064,0.1614064,NA
"40130",1285000,414000,"Hickory",0.1593808,0.1593808,NA
"40131",1293000,414000,"Hickory",0.1657896,0.1657896,NA
"40132",1301000,414000,"Hickory",0.1719632,0.1719632,NA
"40133",1309000,414000,"Hickory",0.1438184,0.1438184,NA
"40134",1317000,414000,"Hickory",0.1330964,0.1330964,NA
"40135",1325000,414000,"Hickory",0.091712,0.091712,NA
"40136",1333000,414000,"Hickory",0.097916,0.097916,NA
"40137",1341000,414000,"Hickory",0.1179596,0.1179596,NA
"40138",1349000,414000,"Hickory",0.0896416,0.0896416,NA
"40139",1357000,414000,"Hickory",0.0790136,0.0790136,NA
"40140",1365000,414000,"Hickory",0.0967244,0.0967244,NA
"40141",1373000,414000,"Hickory",0.1065688,0.1065688,NA
"40142",1381000,414000,"Hickory",0.042194,0.042194,NA
"40143",1389000,414000,"Hickory",0.0473144,0.0473144,NA
"40144",1397000,414000,"Hickory",0.0660608,0.0660608,NA
"40145",1405000,414000,"Hickory",0.0852212,0.0852212,NA
"40146",1413000,414000,"Hickory",0.0935892,0.0935892,NA
"40147",1421000,414000,"Hickory",0.0845112,0.0845112,NA
"40148",1429000,414000,"Hickory",0.0795116,0.0795116,NA
"40149",1437000,414000,"Hickory",0.0753124,0.0753124,NA
"40150",1445000,414000,"Hickory",0.0937744,0.0937744,NA
"40151",1453000,414000,"Hickory",0.0944476,0.0944476,NA
"40152",1461000,414000,"Hickory",0.1040016,0.1040016,NA
"40153",1469000,414000,"Hickory",0.105742,0.105742,NA
"40154",1477000,414000,"Hickory",0.0799784,0.0799784,NA
"40155",1485000,414000,"Hickory",0.0743844,0.0743844,NA
"40156",1493000,414000,"Hickory",0.076982,0.076982,NA
"40157",1501000,414000,"Hickory",0.0689632,0.0689632,NA
"40158",1509000,414000,"Hickory",0.0574692,0.0574692,NA
"40159",1517000,414000,"Hickory",0.0885592,0.0885592,NA
"40160",1525000,414000,"Hickory",0.1625336,0.1625336,NA
"40161",1533000,414000,"Hickory",0.228896,0.228896,NA
"40162",1541000,414000,"Hickory",0.24667,0.24667,NA
"40163",1549000,414000,"Hickory",0.2208556,0.2208556,NA
"40164",1557000,414000,"Hickory",0.2276516,0.2276516,NA
"40165",1565000,414000,"Hickory",0.2366576,0.2366576,NA
"40166",1573000,414000,"Hickory",0.3026172,0.3026172,NA
"40167",1581000,414000,"Hickory",0.3551536,0.3551536,NA
"40168",1589000,414000,"Hickory",0.3589228,0.3589228,NA
"40169",1597000,414000,"Hickory",0.3208368,0.3208368,NA
"40170",1605000,414000,"Hickory",0.282494,0.282494,NA
"40171",1613000,414000,"Hickory",0.2620864,0.2620864,NA
"40172",1621000,414000,"Hickory",0.265764,0.265764,NA
"40173",1629000,414000,"Hickory",0.2307468,0.2307468,NA
"40174",1637000,414000,"Hickory",0.1976324,0.1976324,NA
"40175",1645000,414000,"Hickory",0.1477376,0.1477376,NA
"40176",1653000,414000,"Hickory",0.116356,0.116356,NA
"40177",1661000,414000,"Hickory",0.0826704,0.0826704,NA
"40178",1669000,414000,"Hickory",0.106484,0.106484,NA
"40179",1677000,414000,"Hickory",0.1177616,0.1177616,NA
"40180",1685000,414000,"Hickory",0.1122332,0.1122332,NA
"40181",1693000,414000,"Hickory",0.0976412,0.0976412,NA
"40182",1701000,414000,"Hickory",0.1108748,0.1108748,NA
"40183",1709000,414000,"Hickory",0.0994556,0.0994556,NA
"40184",1717000,414000,"Hickory",0.1085184,0.1085184,NA
"40185",1725000,414000,"Hickory",0.1102348,0.1102348,NA
"40186",1733000,414000,"Hickory",0.1044168,0.1044168,NA
"40187",1741000,414000,"Hickory",0.0979436,0.0979436,NA
"40188",1749000,414000,"Hickory",0.0647368,0.0647368,NA
"40189",1757000,414000,"Hickory",0.06067,0.06067,NA
"40190",1765000,414000,"Hickory",0.0638164,0.0638164,NA
"40191",1773000,414000,"Hickory",0.0524952,0.0524952,NA
"40192",1781000,414000,"Hickory",NA,NA,NA
"40193",1789000,414000,"Hickory",NA,NA,NA
"40194",1797000,414000,"Hickory",NA,NA,NA
"40195",1805000,414000,"Hickory",NA,NA,NA
"40196",1813000,414000,"Hickory",NA,NA,NA
"40197",1821000,414000,"Hickory",NA,NA,NA
"40198",1829000,414000,"Hickory",NA,NA,NA
"40199",1837000,414000,"Hickory",NA,NA,NA
"40200",1845000,414000,"Hickory",NA,NA,NA
"40201",1853000,414000,"Hickory",NA,NA,NA
"40202",1861000,414000,"Hickory",NA,NA,NA
"40203",1869000,414000,"Hickory",NA,NA,NA
"40204",1877000,414000,"Hickory",NA,NA,NA
"40205",1885000,414000,"Hickory",NA,NA,NA
"40206",1893000,414000,"Hickory",NA,NA,NA
"40207",1901000,414000,"Hickory",NA,NA,NA
"40208",1909000,414000,"Hickory",NA,NA,NA
"40209",1917000,414000,"Hickory",NA,NA,NA
"40210",1925000,414000,"Hickory",NA,NA,NA
"40211",1933000,414000,"Hickory",NA,NA,NA
"40212",1941000,414000,"Hickory",NA,NA,NA
"40213",1949000,414000,"Hickory",NA,NA,NA
"40214",1957000,414000,"Hickory",NA,NA,NA
"40215",1965000,414000,"Hickory",NA,NA,NA
"40216",1973000,414000,"Hickory",NA,NA,NA
"40217",1981000,414000,"Hickory",NA,NA,NA
"40218",1989000,414000,"Hickory",NA,NA,NA
"40219",1997000,414000,"Hickory",NA,NA,NA
"40220",2005000,414000,"Hickory",NA,NA,NA
"40221",2013000,414000,"Hickory",NA,NA,NA
"40222",2021000,414000,"Hickory",NA,NA,NA
"40223",2029000,414000,"Hickory",NA,NA,NA
"40224",2037000,414000,"Hickory",NA,NA,NA
"40225",2045000,414000,"Hickory",NA,NA,NA
"40226",2053000,414000,"Hickory",NA,NA,NA
"40227",2061000,414000,"Hickory",NA,NA,NA
"40228",2069000,414000,"Hickory",NA,NA,NA
"40229",2077000,414000,"Hickory",NA,NA,NA
"40230",2085000,414000,"Hickory",NA,NA,NA
"40231",2093000,414000,"Hickory",NA,NA,NA
"40232",2101000,414000,"Hickory",NA,NA,NA
"40233",2109000,414000,"Hickory",NA,NA,NA
"40234",2117000,414000,"Hickory",NA,NA,NA
"40235",2125000,414000,"Hickory",NA,NA,NA
"40236",2133000,414000,"Hickory",NA,NA,NA
"40237",2141000,414000,"Hickory",NA,NA,NA
"40238",2149000,414000,"Hickory",NA,NA,NA
"40239",2157000,414000,"Hickory",NA,NA,NA
"40240",2165000,414000,"Hickory",NA,NA,NA
"40241",2173000,414000,"Hickory",NA,NA,NA
"40242",2181000,414000,"Hickory",NA,NA,NA
"40243",2189000,414000,"Hickory",NA,NA,NA
"40244",2197000,414000,"Hickory",NA,NA,NA
"40245",2205000,414000,"Hickory",NA,NA,NA
"40246",2213000,414000,"Hickory",NA,NA,NA
"40247",2221000,414000,"Hickory",NA,NA,NA
"40248",2229000,414000,"Hickory",NA,NA,NA
"40249",2237000,414000,"Hickory",NA,NA,NA
"40250",2245000,414000,"Hickory",NA,NA,NA
"40251",2253000,414000,"Hickory",NA,NA,NA
"40252",2261000,414000,"Hickory",NA,NA,NA
"40253",2269000,414000,"Hickory",NA,NA,NA
"40254",2277000,414000,"Hickory",NA,NA,NA
"40255",2285000,414000,"Hickory",NA,NA,NA
"40256",2293000,414000,"Hickory",NA,NA,NA
"40257",-67000,406000,"Hickory",NA,NA,NA
"40258",-59000,406000,"Hickory",NA,NA,NA
"40259",-51000,406000,"Hickory",NA,NA,NA
"40260",-43000,406000,"Hickory",NA,NA,NA
"40261",-35000,406000,"Hickory",NA,NA,NA
"40262",-27000,406000,"Hickory",NA,NA,NA
"40263",-19000,406000,"Hickory",NA,NA,NA
"40264",-11000,406000,"Hickory",NA,NA,NA
"40265",-3000,406000,"Hickory",NA,NA,NA
"40266",5000,406000,"Hickory",NA,NA,NA
"40267",13000,406000,"Hickory",NA,NA,NA
"40268",21000,406000,"Hickory",NA,NA,NA
"40269",29000,406000,"Hickory",NA,NA,NA
"40270",37000,406000,"Hickory",NA,NA,NA
"40271",45000,406000,"Hickory",NA,NA,NA
"40272",53000,406000,"Hickory",NA,NA,NA
"40273",61000,406000,"Hickory",NA,NA,NA
"40274",69000,406000,"Hickory",NA,NA,NA
"40275",77000,406000,"Hickory",NA,NA,NA
"40276",85000,406000,"Hickory",NA,NA,NA
"40277",93000,406000,"Hickory",NA,NA,NA
"40278",101000,406000,"Hickory",NA,NA,NA
"40279",109000,406000,"Hickory",NA,NA,NA
"40280",117000,406000,"Hickory",NA,NA,NA
"40281",125000,406000,"Hickory",NA,NA,NA
"40282",133000,406000,"Hickory",NA,NA,NA
"40283",141000,406000,"Hickory",NA,NA,NA
"40284",149000,406000,"Hickory",NA,NA,NA
"40285",157000,406000,"Hickory",NA,NA,NA
"40286",165000,406000,"Hickory",NA,NA,NA
"40287",173000,406000,"Hickory",NA,NA,NA
"40288",181000,406000,"Hickory",NA,NA,NA
"40289",189000,406000,"Hickory",NA,NA,NA
"40290",197000,406000,"Hickory",NA,NA,NA
"40291",205000,406000,"Hickory",NA,NA,NA
"40292",213000,406000,"Hickory",NA,NA,NA
"40293",221000,406000,"Hickory",NA,NA,NA
"40294",229000,406000,"Hickory",NA,NA,NA
"40295",237000,406000,"Hickory",NA,NA,NA
"40296",245000,406000,"Hickory",NA,NA,NA
"40297",253000,406000,"Hickory",NA,NA,NA
"40298",261000,406000,"Hickory",NA,NA,NA
"40299",269000,406000,"Hickory",NA,NA,NA
"40300",277000,406000,"Hickory",NA,NA,NA
"40301",285000,406000,"Hickory",NA,NA,NA
"40302",293000,406000,"Hickory",NA,NA,NA
"40303",301000,406000,"Hickory",0.1816488,0.1816488,NA
"40304",309000,406000,"Hickory",0.192232,0.192232,NA
"40305",317000,406000,"Hickory",0.1998828,0.1998828,NA
"40306",325000,406000,"Hickory",0.2010884,0.2010884,NA
"40307",333000,406000,"Hickory",0.201796,0.201796,NA
"40308",341000,406000,"Hickory",0.199732,0.199732,NA
"40309",349000,406000,"Hickory",0.2058176,0.2058176,NA
"40310",357000,406000,"Hickory",0.2067244,0.2067244,NA
"40311",365000,406000,"Hickory",0.2161104,0.2161104,NA
"40312",373000,406000,"Hickory",0.2182908,0.2182908,NA
"40313",381000,406000,"Hickory",0.206342,0.206342,NA
