"","x","y","cell","Grass","Temperate Broadleaf Deciduous Tree","Temperate Needleleaf Deciduous Tree","Temperate Needleleaf Evergreen Tree","NA"
"595",21000,1382000,4156,136,10,0,0,0
"596",21000,1390000,3860,132,14,0,0,0
"597",21000,1398000,3564,87,53,6,0,0
"598",21000,1406000,3268,113,32,3,0,0
"599",21000,1414000,2972,150,0,0,0,0
"600",21000,1422000,2676,124,16,0,0,0
"601",21000,1430000,2380,135,15,0,0,0
"602",21000,1438000,2084,124,22,0,0,0
"603",21000,1446000,1788,128,20,0,0,0
"604",21000,1454000,1492,104,42,0,0,0
"605",21000,1462000,1196,59,54,1,0,0
"606",29000,846000,23989,140,0,0,0,0
"607",29000,854000,23693,150,0,0,0,0
"608",29000,862000,23397,142,0,0,0,0
"609",29000,870000,23101,146,0,0,0,0
"610",29000,878000,22805,154,0,0,0,0
"611",29000,886000,22509,144,0,0,0,0
"612",29000,894000,22213,150,2,0,0,0
"613",29000,902000,21917,162,0,0,0,0
"614",29000,910000,21621,156,0,0,0,0
"615",29000,918000,21325,162,0,0,0,0
"616",29000,926000,21029,148,0,0,0,0
"617",29000,934000,20733,146,0,0,0,0
"618",29000,942000,20437,144,0,0,0,0
"619",29000,950000,20141,146,0,0,0,0
"620",29000,958000,19845,132,0,0,0,0
"621",29000,966000,19549,147,1,0,0,0
"622",29000,974000,19253,150,2,0,0,0
"623",29000,982000,18957,144,2,0,0,0
"624",29000,990000,18661,148,6,0,0,0
"625",29000,998000,18365,134,12,0,0,0
"626",29000,1006000,18069,152,0,0,0,0
"627",29000,1014000,17773,152,0,0,0,0
"628",29000,1022000,17477,148,0,0,0,0
"629",29000,1030000,17181,158,0,0,0,0
"630",29000,1038000,16885,144,6,0,0,0
"631",29000,1046000,16589,142,2,0,0,0
"632",29000,1054000,16293,156,0,0,0,0
"633",29000,1062000,15997,166,0,0,0,0
"634",29000,1070000,15701,162,0,0,0,0
"635",29000,1078000,15405,153,5,0,0,0
"636",29000,1086000,15109,157,3,0,0,0
"637",29000,1094000,14813,174,0,0,0,0
"638",29000,1102000,14517,152,0,0,0,0
"639",29000,1110000,14221,132,14,0,0,0
"640",29000,1118000,13925,144,2,0,0,0
"641",29000,1126000,13629,140,10,0,0,0
"642",29000,1134000,13333,157,5,0,0,0
"643",29000,1142000,13037,121,27,0,0,0
"644",29000,1150000,12741,51,95,0,0,0
"645",29000,1158000,12445,64,78,0,0,0
"646",29000,1166000,12149,47,103,0,0,0
"647",29000,1174000,11853,52,88,0,0,0
"648",29000,1182000,11557,24,115,3,0,0
"649",29000,1190000,11261,80,65,3,0,0
"650",29000,1198000,10965,64,78,0,0,0
"651",29000,1206000,10669,88,52,0,0,0
"652",29000,1214000,10373,51,73,0,0,0
"653",29000,1222000,10077,112,38,0,0,0
"654",29000,1230000,9781,146,0,0,0,0
"655",29000,1238000,9485,158,0,0,0,0
"656",29000,1246000,9189,148,0,0,0,0
"657",29000,1254000,8893,152,6,0,0,0
"658",29000,1262000,8597,106,34,0,0,0
"659",29000,1270000,8301,42,98,0,0,0
"660",29000,1278000,8005,126,22,0,0,0
"661",29000,1286000,7709,104,42,0,0,0
"662",29000,1294000,7413,43,115,0,0,0
"663",29000,1302000,7117,26,114,0,0,0
"664",29000,1310000,6821,107,45,0,0,0
"665",29000,1318000,6525,144,4,0,0,0
"666",29000,1326000,6229,152,0,0,0,0
"667",29000,1334000,5933,122,22,0,0,0
"668",29000,1342000,5637,135,15,0,0,0
"669",29000,1350000,5341,136,18,0,0,0
"670",29000,1358000,5045,113,37,0,0,0
"671",29000,1366000,4749,121,21,0,0,0
"672",29000,1374000,4453,134,10,0,0,0
"673",29000,1382000,4157,142,6,0,0,0
"674",29000,1390000,3861,117,31,0,0,0
"675",29000,1398000,3565,53,92,1,0,0
"676",29000,1406000,3269,76,76,2,0,0
"677",29000,1414000,2973,89,61,0,0,0
"678",29000,1422000,2677,88,60,0,0,0
"679",29000,1430000,2381,125,23,0,0,0
"680",29000,1438000,2085,71,79,0,0,0
"681",29000,1446000,1789,90,56,0,0,0
"682",29000,1454000,1493,138,12,0,0,0
"683",29000,1462000,1197,68,19,1,0,0
"684",37000,838000,24286,10,0,0,0,0
"685",37000,846000,23990,142,2,0,0,0
"686",37000,854000,23694,154,0,0,0,0
"687",37000,862000,23398,150,0,0,0,0
"688",37000,870000,23102,150,0,0,0,0
"689",37000,878000,22806,150,0,0,0,0
"690",37000,886000,22510,146,0,0,0,0
"691",37000,894000,22214,148,0,0,0,0
"692",37000,902000,21918,150,0,0,0,0
"693",37000,910000,21622,150,0,0,0,0
"694",37000,918000,21326,158,0,0,0,0
"695",37000,926000,21030,148,0,0,0,0
"696",37000,934000,20734,146,0,0,0,0
"697",37000,942000,20438,148,0,0,0,0
"698",37000,950000,20142,132,0,0,0,0
"699",37000,958000,19846,124,0,0,0,0
"700",37000,966000,19550,144,0,0,0,0
"701",37000,974000,19254,148,0,0,0,0
"702",37000,982000,18958,123,25,0,0,0
"703",37000,990000,18662,153,5,0,0,0
"704",37000,998000,18366,154,0,0,0,0
"705",37000,1006000,18070,146,0,0,0,0
"706",37000,1014000,17774,148,0,0,0,0
"707",37000,1022000,17478,146,0,0,0,0
"708",37000,1030000,17182,162,0,0,0,0
"709",37000,1038000,16886,150,0,0,0,0
"710",37000,1046000,16590,143,3,0,0,0
"711",37000,1054000,16294,154,2,0,0,0
"712",37000,1062000,15998,146,0,0,0,0
"713",37000,1070000,15702,138,2,0,0,0
"714",37000,1078000,15406,150,2,0,0,0
"715",37000,1086000,15110,148,0,0,0,0
"716",37000,1094000,14814,164,0,0,0,0
"717",37000,1102000,14518,148,2,0,0,0
"718",37000,1110000,14222,156,2,0,0,0
"719",37000,1118000,13926,157,5,0,0,0
"720",37000,1126000,13630,131,27,0,0,0
"721",37000,1134000,13334,110,60,0,0,0
"722",37000,1142000,13038,72,74,0,0,0
"723",37000,1150000,12742,46,100,2,0,0
"724",37000,1158000,12446,60,89,1,0,0
"725",37000,1166000,12150,42,98,0,2,0
"726",37000,1174000,11854,68,76,4,0,0
"727",37000,1182000,11558,43,98,5,0,0
"728",37000,1190000,11262,23,115,10,0,0
"729",37000,1198000,10966,14,131,3,0,0
"730",37000,1206000,10670,51,97,6,0,0
"731",37000,1214000,10374,56,81,1,0,0
"732",37000,1222000,10078,128,22,0,0,0
"733",37000,1230000,9782,142,0,0,0,0
"734",37000,1238000,9486,148,0,0,0,0
"735",37000,1246000,9190,144,0,0,0,0
"736",37000,1254000,8894,152,0,0,0,0
"737",37000,1262000,8598,138,6,0,0,0
"738",37000,1270000,8302,87,63,0,0,0
"739",37000,1278000,8006,136,10,0,0,0
"740",37000,1286000,7710,105,43,0,0,0
"741",37000,1294000,7414,76,80,0,0,0
"742",37000,1302000,7118,22,122,0,0,0
"743",37000,1310000,6822,38,104,0,0,0
"744",37000,1318000,6526,133,25,0,0,0
"745",37000,1326000,6230,120,28,0,0,0
"746",37000,1334000,5934,31,119,0,0,0
"747",37000,1342000,5638,47,119,0,0,0
"748",37000,1350000,5342,93,57,0,0,0
"749",37000,1358000,5046,107,41,0,0,0
"750",37000,1366000,4750,131,15,0,0,0
"751",37000,1374000,4454,132,14,0,0,0
"752",37000,1382000,4158,131,15,0,0,0
"753",37000,1390000,3862,81,52,11,4,0
"754",37000,1398000,3566,22,94,26,2,0
"755",37000,1406000,3270,108,41,3,0,0
"756",37000,1414000,2974,121,33,0,0,0
"757",37000,1422000,2678,88,70,0,0,0
"758",37000,1430000,2382,118,30,0,0,0
"759",37000,1438000,2086,88,66,0,0,0
"760",37000,1446000,1790,32,122,0,0,0
"761",37000,1454000,1494,152,0,0,0,0
"762",37000,1462000,1198,41,12,0,3,0
"763",45000,838000,24287,29,3,0,0,0
"764",45000,846000,23991,156,0,0,0,0
"765",45000,854000,23695,158,0,0,0,0
"766",45000,862000,23399,146,0,0,0,0
"767",45000,870000,23103,146,0,0,0,0
"768",45000,878000,22807,156,0,0,0,0
"769",45000,886000,22511,148,4,0,0,0
"770",45000,894000,22215,148,0,0,0,0
"771",45000,902000,21919,146,0,0,0,0
"772",45000,910000,21623,148,0,0,0,0
"773",45000,918000,21327,172,0,0,0,0
"774",45000,926000,21031,150,0,0,0,0
"775",45000,934000,20735,148,0,0,0,0
"776",45000,942000,20439,144,0,0,0,0
"777",45000,950000,20143,146,0,0,0,0
"778",45000,958000,19847,144,0,0,0,0
"779",45000,966000,19551,156,0,0,0,0
"780",45000,974000,19255,134,16,0,0,0
"781",45000,982000,18959,134,16,0,0,0
"782",45000,990000,18663,148,0,0,0,0
"783",45000,998000,18367,124,0,0,0,0
"784",45000,1006000,18071,150,0,0,0,0
"785",45000,1014000,17775,146,0,0,0,0
"786",45000,1022000,17479,154,0,0,0,0
"787",45000,1030000,17183,158,0,0,0,0
"788",45000,1038000,16887,150,0,0,0,0
"789",45000,1046000,16591,148,2,0,0,0
"790",45000,1054000,16295,162,2,0,0,0
"791",45000,1062000,15999,136,16,0,0,0
"792",45000,1070000,15703,142,6,0,0,0
"793",45000,1078000,15407,150,8,0,0,0
"794",45000,1086000,15111,144,2,0,0,0
"795",45000,1094000,14815,145,15,0,0,0
"796",45000,1102000,14519,88,62,0,0,0
"797",45000,1110000,14223,124,30,0,0,0
"798",45000,1118000,13927,129,23,0,0,0
"799",45000,1126000,13631,67,79,0,0,0
"800",45000,1134000,13335,91,59,0,0,0
"801",45000,1142000,13039,47,101,0,0,0
"802",45000,1150000,12743,101,41,0,0,0
"803",45000,1158000,12447,113,39,0,0,0
"804",45000,1166000,12151,76,70,4,0,0
"805",45000,1174000,11855,62,84,8,0,0
"806",45000,1182000,11559,53,87,12,0,0
"807",45000,1190000,11263,57,94,3,0,0
"808",45000,1198000,10967,16,127,5,0,0
"809",45000,1206000,10671,24,124,9,1,0
"810",45000,1214000,10375,61,72,15,0,0
"811",45000,1222000,10079,45,83,12,0,0
"812",45000,1230000,9783,102,41,5,0,0
"813",45000,1238000,9487,97,43,0,0,0
"814",45000,1246000,9191,132,12,0,0,0
"815",45000,1254000,8895,152,4,0,0,0
"816",45000,1262000,8599,148,0,0,0,0
"817",45000,1270000,8303,128,12,0,0,0
"818",45000,1278000,8007,140,8,0,0,0
"819",45000,1286000,7711,146,2,0,0,0
"820",45000,1294000,7415,122,32,0,0,0
"821",45000,1302000,7119,53,93,0,0,0
"822",45000,1310000,6823,60,78,2,0,0
"823",45000,1318000,6527,146,12,0,0,0
"824",45000,1326000,6231,102,44,0,0,0
"825",45000,1334000,5935,43,104,1,0,0
"826",45000,1342000,5639,57,99,0,0,0
"827",45000,1350000,5343,86,68,0,0,0
"828",45000,1358000,5047,59,77,0,0,0
"829",45000,1366000,4751,124,18,0,0,0
"830",45000,1374000,4455,84,42,0,0,0
"831",45000,1382000,4159,105,39,0,0,0
"832",45000,1390000,3863,99,51,0,0,0
"833",45000,1398000,3567,12,57,54,21,0
"834",45000,1406000,3271,57,62,21,4,0
"835",45000,1414000,2975,104,42,0,0,0
"836",45000,1422000,2679,68,88,0,0,0
"837",45000,1430000,2383,120,28,0,0,0
"838",45000,1438000,2087,66,82,0,0,0
"839",45000,1446000,1791,108,36,0,0,0
"840",45000,1454000,1495,128,12,6,0,0
"841",45000,1462000,1199,14,14,4,2,0
"842",53000,838000,24288,56,0,0,0,0
"843",53000,846000,23992,146,0,0,0,0
"844",53000,854000,23696,142,6,0,0,0
"845",53000,862000,23400,144,8,0,0,0
"846",53000,870000,23104,144,4,0,0,0
"847",53000,878000,22808,150,2,0,0,0
"848",53000,886000,22512,148,0,0,0,0
"849",53000,894000,22216,146,0,0,0,0
"850",53000,902000,21920,150,0,0,0,0
"851",53000,910000,21624,162,0,0,0,0
"852",53000,918000,21328,175,3,0,0,0
"853",53000,926000,21032,146,0,0,0,0
"854",53000,934000,20736,146,0,0,0,0
"855",53000,942000,20440,150,0,0,0,0
"856",53000,950000,20144,140,0,0,0,0
"857",53000,958000,19848,130,0,0,0,0
"858",53000,966000,19552,130,17,0,1,0
"859",53000,974000,19256,135,15,0,0,0
"860",53000,982000,18960,146,0,0,0,0
"861",53000,990000,18664,146,0,0,0,0
"862",53000,998000,18368,150,0,0,0,0
"863",53000,1006000,18072,144,0,0,0,0
"864",53000,1014000,17776,146,0,0,0,0
"865",53000,1022000,17480,166,0,0,0,0
"866",53000,1030000,17184,152,0,0,0,0
"867",53000,1038000,16888,148,0,0,0,0
"868",53000,1046000,16592,149,1,0,0,0
"869",53000,1054000,16296,152,6,0,0,0
"870",53000,1062000,16000,129,17,0,0,0
"871",53000,1070000,15704,150,6,0,0,0
"872",53000,1078000,15408,140,16,0,0,0
"873",53000,1086000,15112,124,22,0,0,0
"874",53000,1094000,14816,146,16,0,0,0
"875",53000,1102000,14520,55,93,0,0,0
"876",53000,1110000,14224,87,77,0,0,0
"877",53000,1118000,13928,82,70,0,0,0
"878",53000,1126000,13632,67,77,0,0,0
"879",53000,1134000,13336,28,126,0,0,0
"880",53000,1142000,13040,47,97,2,0,0
"881",53000,1150000,12744,87,59,0,2,0
"882",53000,1158000,12448,68,65,15,0,0
"883",53000,1166000,12152,118,34,0,0,0
"884",53000,1174000,11856,20,116,6,0,0
"885",53000,1182000,11560,47,91,10,0,0
"886",53000,1190000,11264,81,81,0,0,0
"887",53000,1198000,10968,61,80,13,2,0
"888",53000,1206000,10672,40,73,17,18,0
"889",53000,1214000,10376,22,90,12,10,0
"890",53000,1222000,10080,26,96,8,2,0
"891",53000,1230000,9784,29,86,15,2,0
"892",53000,1238000,9488,29,109,3,3,0
"893",53000,1246000,9192,44,110,0,0,0
"894",53000,1254000,8896,43,102,6,1,0
"895",53000,1262000,8600,111,33,0,0,0
"896",53000,1270000,8304,136,14,0,0,0
"897",53000,1278000,8008,146,4,0,0,0
"898",53000,1286000,7712,150,4,0,0,0
"899",53000,1294000,7416,105,45,0,0,0
"900",53000,1302000,7120,51,93,0,0,0
"901",53000,1310000,6824,51,87,4,0,0
"902",53000,1318000,6528,147,11,0,0,0
"903",53000,1326000,6232,111,33,0,0,0
"904",53000,1334000,5936,118,28,0,0,0
"905",53000,1342000,5640,102,58,0,0,0
"906",53000,1350000,5344,71,75,0,0,0
"907",53000,1358000,5048,123,13,0,0,0
"908",53000,1366000,4752,150,2,0,0,0
"909",53000,1374000,4456,121,15,0,0,0
"910",53000,1382000,4160,126,18,0,0,0
"911",53000,1390000,3864,91,60,3,0,0
"912",53000,1398000,3568,11,53,72,6,0
"913",53000,1406000,3272,27,48,76,5,0
"914",53000,1414000,2976,114,29,3,0,0
"915",53000,1422000,2680,80,62,0,0,0
"916",53000,1430000,2384,130,24,0,0,0
"917",53000,1438000,2088,44,102,0,0,0
"918",53000,1446000,1792,96,52,0,0,0
"919",53000,1454000,1496,124,0,20,0,0
"920",53000,1462000,1200,6,2,2,0,0
"921",61000,838000,24289,74,0,0,0,0
"922",61000,846000,23993,144,4,0,0,0
"923",61000,854000,23697,142,2,0,0,0
"924",61000,862000,23401,152,0,0,0,0
"925",61000,870000,23105,144,0,0,0,0
"926",61000,878000,22809,158,0,0,0,0
"927",61000,886000,22513,150,0,0,0,0
"928",61000,894000,22217,148,0,0,0,0
"929",61000,902000,21921,152,0,0,0,0
"930",61000,910000,21625,154,0,0,0,0
"931",61000,918000,21329,168,0,0,0,0
"932",61000,926000,21033,168,0,0,0,0
"933",61000,934000,20737,152,0,0,0,0
"934",61000,942000,20441,148,0,0,0,0
"935",61000,950000,20145,144,0,0,0,0
"936",61000,958000,19849,115,27,0,0,0
"937",61000,966000,19553,117,29,0,0,0
"938",61000,974000,19257,142,0,0,0,0
"939",61000,982000,18961,144,0,0,0,0
"940",61000,990000,18665,146,0,0,0,0
"941",61000,998000,18369,164,0,0,0,0
"942",61000,1006000,18073,158,0,0,0,0
"943",61000,1014000,17777,160,0,0,0,0
"944",61000,1022000,17481,166,0,0,0,0
"945",61000,1030000,17185,166,0,0,0,0
"946",61000,1038000,16889,154,2,0,0,0
"947",61000,1046000,16593,146,6,0,0,0
"948",61000,1054000,16297,147,9,0,0,0
"949",61000,1062000,16001,117,35,0,0,0
"950",61000,1070000,15705,150,10,0,0,0
"951",61000,1078000,15409,132,14,0,0,0
"952",61000,1086000,15113,144,4,0,0,0
"953",61000,1094000,14817,97,63,0,0,0
"954",61000,1102000,14521,49,99,0,0,0
"955",61000,1110000,14225,59,99,0,0,0
"956",61000,1118000,13929,56,90,0,0,0
"957",61000,1126000,13633,78,66,0,0,0
"958",61000,1134000,13337,27,129,0,0,0
"959",61000,1142000,13041,20,132,0,0,0
"960",61000,1150000,12745,35,97,8,0,0
"961",61000,1158000,12449,56,82,8,0,0
"962",61000,1166000,12153,77,73,2,0,0
"963",61000,1174000,11857,66,88,0,0,0
"964",61000,1182000,11561,82,64,0,0,0
"965",61000,1190000,11265,121,26,4,1,0
"966",61000,1198000,10969,58,54,30,18,0
"967",61000,1206000,10673,10,48,35,43,0
"968",61000,1214000,10377,26,74,19,27,0
"969",61000,1222000,10081,65,51,14,12,0
"970",61000,1230000,9785,33,61,15,29,0
"971",61000,1238000,9489,18,99,1,24,0
"972",61000,1246000,9193,20,87,13,38,0
"973",61000,1254000,8897,24,72,20,20,0
"974",61000,1262000,8601,14,102,11,11,0
"975",61000,1270000,8305,66,74,2,2,0
"976",61000,1278000,8009,44,90,0,0,0
"977",61000,1286000,7713,68,65,3,0,0
"978",61000,1294000,7417,130,16,0,0,0
"979",61000,1302000,7121,45,103,0,0,0
"980",61000,1310000,6825,29,110,1,0,0
"981",61000,1318000,6529,132,26,0,0,0
"982",61000,1326000,6233,121,39,0,0,0
"983",61000,1334000,5937,142,8,0,0,0
"984",61000,1342000,5641,150,4,0,0,0
"985",61000,1350000,5345,112,36,0,0,0
"986",61000,1358000,5049,144,4,0,0,0
"987",61000,1366000,4753,148,0,0,0,0
"988",61000,1374000,4457,146,0,0,0,0
"989",61000,1382000,4161,80,6,7,5,0
"990",61000,1390000,3865,99,13,21,13,0
"991",61000,1398000,3569,33,25,68,14,0
"992",61000,1406000,3273,22,70,52,8,0
"993",61000,1414000,2977,37,65,35,5,0
"994",61000,1422000,2681,120,21,1,0,0
"995",61000,1430000,2385,114,22,2,0,0
"996",61000,1438000,2089,134,12,0,0,0
"997",61000,1446000,1793,108,24,2,0,0
"998",61000,1454000,1497,98,1,33,2,0
"999",69000,838000,24290,98,0,0,0,0
"1000",69000,846000,23994,158,0,0,0,0
"1001",69000,854000,23698,158,0,0,0,0
"1002",69000,862000,23402,158,0,0,0,0
"1003",69000,870000,23106,158,0,0,0,0
"1004",69000,878000,22810,160,0,0,0,0
"1005",69000,886000,22514,162,0,0,0,0
"1006",69000,894000,22218,146,0,0,0,0
"1007",69000,902000,21922,160,0,0,0,0
"1008",69000,910000,21626,152,0,0,0,0
"1009",69000,918000,21330,156,0,0,0,0
"1010",69000,926000,21034,150,0,0,0,0
"1011",69000,934000,20738,148,0,0,0,0
"1012",69000,942000,20442,148,0,0,0,0
"1013",69000,950000,20146,143,15,0,0,0
"1014",69000,958000,19850,127,23,0,0,0
"1015",69000,966000,19554,148,0,0,0,0
"1016",69000,974000,19258,144,0,0,0,0
"1017",69000,982000,18962,148,0,0,0,0
"1018",69000,990000,18666,164,0,0,0,0
"1019",69000,998000,18370,148,0,0,0,0
"1020",69000,1006000,18074,142,0,0,0,0
"1021",69000,1014000,17778,148,0,0,0,0
"1022",69000,1022000,17482,150,0,0,0,0
"1023",69000,1030000,17186,168,2,0,0,0
"1024",69000,1038000,16890,135,15,0,0,0
"1025",69000,1046000,16594,119,27,0,0,0
"1026",69000,1054000,16298,119,41,0,0,0
"1027",69000,1062000,16002,147,1,0,0,0
"1028",69000,1070000,15706,159,3,0,0,0
"1029",69000,1078000,15410,134,14,4,0,0
"1030",69000,1086000,15114,130,16,0,0,0
"1031",69000,1094000,14818,139,17,0,0,0
"1032",69000,1102000,14522,46,104,0,0,0
"1033",69000,1110000,14226,39,115,0,0,0
"1034",69000,1118000,13930,38,105,3,0,0
"1035",69000,1126000,13634,47,90,9,2,0
"1036",69000,1134000,13338,47,102,3,0,0
"1037",69000,1142000,13042,40,99,5,0,0
"1038",69000,1150000,12746,35,92,11,0,0
"1039",69000,1158000,12450,31,79,32,0,0
"1040",69000,1166000,12154,32,105,14,1,0
"1041",69000,1174000,11858,15,99,26,2,0
"1042",69000,1182000,11562,28,95,13,14,0
"1043",69000,1190000,11266,53,70,10,23,0
"1044",69000,1198000,10970,8,96,21,21,0
"1045",69000,1206000,10674,7,58,24,51,0
"1046",69000,1214000,10378,48,49,10,39,0
"1047",69000,1222000,10082,29,69,25,23,0
"1048",69000,1230000,9786,18,50,16,60,0
"1049",69000,1238000,9490,36,46,8,58,0
"1050",69000,1246000,9194,22,62,20,54,0
"1051",69000,1254000,8898,20,84,5,31,0
"1052",69000,1262000,8602,20,92,11,13,0
"1053",69000,1270000,8306,6,101,15,18,0
"1054",69000,1278000,8010,10,103,25,2,0
"1055",69000,1286000,7714,5,104,13,6,0
"1056",69000,1294000,7418,28,112,3,1,0
"1057",69000,1302000,7122,42,103,1,0,0
"1058",69000,1310000,6826,32,115,3,0,0
"1059",69000,1318000,6530,68,71,3,0,0
"1060",69000,1326000,6234,160,4,0,0,0
"1061",69000,1334000,5938,121,21,0,0,0
"1062",69000,1342000,5642,160,6,0,0,0
"1063",69000,1350000,5346,114,26,0,0,0
"1064",69000,1358000,5050,130,18,0,0,0
"1065",69000,1366000,4754,142,4,0,0,0
"1066",69000,1374000,4458,144,6,0,0,0
"1067",69000,1382000,4162,134,1,9,0,0
"1068",69000,1390000,3866,114,4,21,9,0
"1069",69000,1398000,3570,67,9,16,0,0
"1070",69000,1406000,3274,49,39,62,4,0
"1071",69000,1414000,2978,50,27,55,14,0
"1072",69000,1422000,2682,122,20,0,0,0
"1073",69000,1430000,2386,121,25,0,0,0
"1074",69000,1438000,2090,132,20,0,0,0
"1075",69000,1446000,1794,134,14,0,0,0
"1076",69000,1454000,1498,66,24,10,4,0
"1077",77000,838000,24291,118,0,0,0,0
"1078",77000,846000,23995,144,0,0,0,0
"1079",77000,854000,23699,148,0,0,0,0
"1080",77000,862000,23403,152,0,0,0,0
"1081",77000,870000,23107,147,3,0,0,0
"1082",77000,878000,22811,154,2,0,0,0
"1083",77000,886000,22515,152,0,0,0,0
"1084",77000,894000,22219,158,0,0,0,0
"1085",77000,902000,21923,162,0,0,0,0
"1086",77000,910000,21627,152,0,0,0,0
"1087",77000,918000,21331,149,7,0,0,0
"1088",77000,926000,21035,150,0,0,0,0
"1089",77000,934000,20739,150,0,0,0,0
"1090",77000,942000,20443,147,1,0,0,0
"1091",77000,950000,20147,126,34,0,0,0
"1092",77000,958000,19851,142,6,0,0,0
"1093",77000,966000,19555,150,0,0,0,0
"1094",77000,974000,19259,152,0,0,0,0
"1095",77000,982000,18963,148,0,0,0,0
"1096",77000,990000,18667,156,0,0,0,0
"1097",77000,998000,18371,146,0,0,0,0
"1098",77000,1006000,18075,148,0,0,0,0
"1099",77000,1014000,17779,140,8,0,0,0
"1100",77000,1022000,17483,133,13,0,0,0
"1101",77000,1030000,17187,165,7,0,0,0
"1102",77000,1038000,16891,121,27,0,0,0
"1103",77000,1046000,16595,92,58,0,0,0
"1104",77000,1054000,16299,162,6,2,0,0
"1105",77000,1062000,16003,147,13,0,0,0
"1106",77000,1070000,15707,160,6,0,0,0
"1107",77000,1078000,15411,138,16,0,0,0
"1108",77000,1086000,15115,160,2,0,0,0
"1109",77000,1094000,14819,150,12,0,0,0
"1110",77000,1102000,14523,122,28,0,0,0
"1111",77000,1110000,14227,20,128,4,0,0
"1112",77000,1118000,13931,1,115,27,1,0
"1113",77000,1126000,13635,15,106,24,5,0
"1114",77000,1134000,13339,31,81,35,1,0
"1115",77000,1142000,13043,14,80,51,1,0
"1116",77000,1150000,12747,15,76,40,3,0
"1117",77000,1158000,12451,3,101,44,0,0
"1118",77000,1166000,12155,17,94,32,7,0
"1119",77000,1174000,11859,5,93,26,18,0
"1120",77000,1182000,11563,4,94,26,20,0
"1121",77000,1190000,11267,6,111,29,10,0
"1122",77000,1198000,10971,0,103,31,22,0
"1123",77000,1206000,10675,13,76,33,30,0
"1124",77000,1214000,10379,14,92,22,22,0
"1125",77000,1222000,10083,37,41,36,38,0
"1126",77000,1230000,9787,25,55,13,67,0
"1127",77000,1238000,9491,2,60,12,72,0
"1128",77000,1246000,9195,16,64,13,61,0
"1129",77000,1254000,8899,6,89,2,53,0
"1130",77000,1262000,8603,8,104,9,33,0
"1131",77000,1270000,8307,2,31,46,71,0
"1132",77000,1278000,8011,4,59,35,48,0
"1133",77000,1286000,7715,26,73,27,36,0
"1134",77000,1294000,7419,7,117,21,15,0
"1135",77000,1302000,7123,11,138,6,15,0
"1136",77000,1310000,6827,30,113,10,1,0
"1137",77000,1318000,6531,69,42,38,3,0
"1138",77000,1326000,6235,130,15,1,2,0
"1139",77000,1334000,5939,158,10,0,0,0
"1140",77000,1342000,5643,134,22,0,0,0
"1141",77000,1350000,5347,102,38,0,0,0
"1142",77000,1358000,5051,118,28,0,0,0
"1143",77000,1366000,4755,130,18,0,0,0
"1144",77000,1374000,4459,140,12,0,0,0
"1145",77000,1382000,4163,138,14,2,0,0
"1146",77000,1390000,3867,140,4,2,2,0
"1147",77000,1398000,3571,49,34,47,10,0
"1148",77000,1406000,3275,24,35,78,3,0
"1149",77000,1414000,2979,61,35,42,4,0
"1150",77000,1422000,2683,106,33,5,0,0
"1151",77000,1430000,2387,120,25,4,1,0
"1152",77000,1438000,2091,128,16,2,0,0
"1153",77000,1446000,1795,124,14,4,0,0
"1154",77000,1454000,1499,26,21,19,6,0
"1155",85000,838000,24292,130,4,0,0,0
"1156",85000,846000,23996,152,0,0,0,0
"1157",85000,854000,23700,142,2,0,0,0
"1158",85000,862000,23404,144,0,0,0,0
"1159",85000,870000,23108,150,0,0,0,0
"1160",85000,878000,22812,139,9,0,0,0
"1161",85000,886000,22516,148,0,0,0,0
"1162",85000,894000,22220,150,0,0,0,0
"1163",85000,902000,21924,162,0,0,0,0
"1164",85000,910000,21628,164,0,0,0,0
"1165",85000,918000,21332,132,12,0,0,0
"1166",85000,926000,21036,146,2,0,0,0
"1167",85000,934000,20740,148,0,0,0,0
"1168",85000,942000,20444,124,26,0,0,0
"1169",85000,950000,20148,156,4,0,0,0
"1170",85000,958000,19852,146,0,0,0,0
"1171",85000,966000,19556,146,0,0,0,0
"1172",85000,974000,19260,146,0,0,0,0
"1173",85000,982000,18964,150,0,0,0,0
"1174",85000,990000,18668,158,0,0,0,0
"1175",85000,998000,18372,136,8,0,0,0
"1176",85000,1006000,18076,145,5,0,0,0
"1177",85000,1014000,17780,143,9,0,0,0
"1178",85000,1022000,17484,139,11,0,0,0
"1179",85000,1030000,17188,138,32,0,0,0
"1180",85000,1038000,16892,67,79,0,0,0
"1181",85000,1046000,16596,90,58,0,0,0
"1182",85000,1054000,16300,132,24,0,0,0
"1183",85000,1062000,16004,141,5,0,0,0
"1184",85000,1070000,15708,140,22,0,0,0
"1185",85000,1078000,15412,144,2,0,0,0
"1186",85000,1086000,15116,148,4,0,0,0
"1187",85000,1094000,14820,138,16,0,0,0
